run,game,pass,turn,level,turns_since_level_start,rounds,asst_chars,loose,any_field,World model,Goal model,Action model,Recent findings,Open questions,Plan,Cross-level notes
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,6,1,5,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,7,1,6,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,8,1,7,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,9,1,8,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,10,1,9,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,11,1,10,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,12,1,11,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,13,1,12,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,14,1,13,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,15,1,14,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,16,1,15,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,17,1,16,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,18,1,17,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,19,1,18,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,20,1,19,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,21,1,20,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,22,1,21,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,23,1,22,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,24,1,23,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,25,1,24,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,26,1,25,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,27,1,26,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,28,1,27,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,29,1,28,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,30,1,29,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,31,1,30,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,32,1,31,2,275,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,33,1,32,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,34,1,33,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,35,2,0,1,118,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,36,2,1,1,259,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,37,2,2,1,67,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,38,2,3,1,161,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,39,2,4,1,142,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,40,2,5,2,330,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,41,2,6,2,495,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,42,2,7,1,286,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,43,2,8,1,220,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,44,2,9,2,1090,0,1,0,0,0,0,0,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,45,2,10,1,288,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,46,3,0,1,161,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,47,3,1,2,929,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,s5i5-18d95033,4,48,3,2,1,363,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,1,1,0,1,573,1,1,1,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,2,1,1,1,214,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,3,1,2,1,191,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,4,1,3,1,330,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,5,1,4,1,188,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,6,1,5,1,205,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,7,2,0,1,162,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,8,2,1,1,750,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,9,2,2,1,133,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,10,2,3,1,565,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,11,2,4,1,202,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,12,3,0,1,143,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,13,3,1,2,879,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,14,3,2,1,63,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,15,3,3,2,430,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,16,3,4,1,39,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,17,4,0,1,86,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,18,4,1,1,612,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,19,5,0,1,90,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,20,5,1,2,655,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,21,6,0,1,80,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,22,6,1,1,526,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,23,7,0,1,51,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,24,7,1,1,596,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,25,8,0,1,86,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,26,8,1,1,479,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,27,8,2,1,50,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,28,8,3,1,188,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,29,8,4,2,187,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,30,8,5,1,163,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,31,8,6,6,1571,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,32,8,7,1,215,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,33,8,8,5,2447,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,34,8,9,1,456,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,0,35,8,10,3,990,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,1,1,0,1,445,1,1,1,0,0,0,0,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,2,1,1,1,180,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,3,1,2,1,333,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,4,1,3,1,462,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,5,2,0,1,148,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,6,2,1,2,1076,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,7,2,2,1,109,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,8,2,3,1,316,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,9,2,4,1,285,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,10,2,5,1,284,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,11,2,6,1,136,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,12,2,7,1,508,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,13,2,8,1,109,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,14,2,9,1,474,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,15,2,10,4,1270,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,16,2,11,1,144,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,17,2,12,1,191,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,18,2,13,1,135,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,19,2,14,2,743,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,20,2,15,1,383,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,21,2,16,1,206,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,22,2,17,1,289,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,23,2,18,1,154,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,24,2,19,1,282,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,25,2,20,2,1156,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,26,2,21,3,1037,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,27,2,22,2,688,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,28,2,23,1,267,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,29,2,24,1,178,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,30,2,25,1,484,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,31,2,26,1,223,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,32,2,27,2,1829,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,33,2,28,2,786,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,34,2,29,1,268,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,35,2,30,1,186,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,36,2,31,1,448,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,37,2,32,1,149,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,38,2,33,1,155,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,39,2,34,1,586,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,40,2,35,1,239,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,41,2,36,1,247,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,42,2,37,1,125,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,43,2,38,1,234,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,44,2,39,1,554,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,1,45,2,40,1,0,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,1,1,0,1,596,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,2,1,1,1,245,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,3,1,2,1,253,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,4,1,3,1,366,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,5,2,0,1,213,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,6,2,1,1,605,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,7,2,2,1,263,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,8,2,3,1,656,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,9,2,4,1,498,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,10,2,5,1,133,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,11,2,6,1,723,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,12,2,7,1,234,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,13,2,8,1,268,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,14,2,9,1,360,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,15,2,10,2,598,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,16,2,11,1,184,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,17,2,12,1,342,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,18,2,13,1,168,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,19,2,14,1,460,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,20,2,15,2,818,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,21,2,16,1,355,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,22,2,17,1,236,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,23,2,18,1,211,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,24,2,19,2,459,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,25,2,20,2,370,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,26,2,21,3,4534,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,27,2,22,1,351,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,28,2,23,1,216,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,29,2,24,1,363,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,30,2,25,1,279,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,31,2,26,1,275,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,32,2,27,1,267,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,33,2,28,1,198,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,34,2,29,1,175,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,35,2,30,2,599,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,36,2,31,1,328,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,37,2,32,1,559,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,38,2,33,1,273,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,39,2,34,2,727,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,40,2,35,1,370,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,2,41,2,36,2,607,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,1,1,0,1,963,1,1,1,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,2,1,1,1,301,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,3,1,2,1,428,1,1,0,1,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,4,2,0,1,194,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,5,2,1,1,869,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,6,2,2,2,522,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,7,2,3,1,197,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,8,2,4,1,294,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,9,2,5,1,192,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,10,2,6,1,307,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,11,2,7,1,194,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,12,2,8,1,84,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,13,2,9,1,155,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,14,2,10,1,170,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,15,2,11,2,447,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,16,2,12,2,4420,1,1,2,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,17,2,13,4,2559,1,1,0,1,0,0,0,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,18,2,14,1,940,1,1,0,0,0,0,0,1,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,19,2,15,2,1317,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,20,2,16,1,843,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,21,2,17,1,455,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,22,2,18,1,486,0,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,23,2,19,1,307,1,0,0,0,0,0,0,0,0
20260831_094025_improve-game-prior-prompts-from-lp85-vc33-sc25,sb26-7fbdac44,3,24,2,20,1,282,0,0,0,0,0,0,0,0,0
